[ 2012-05-02T16:36:42+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:36:43+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:36:43+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:36:43+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:36:43+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:36:43+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:37:13+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:37:14+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:37:15+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:37:15+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:37:15+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:37:15+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:37:15+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:37:16+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:37:16+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:37:16+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:39:06+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:39:06+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:39:06+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:39:06+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:39:07+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:39:07+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:39:07+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:39:07+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:39:44+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:40:49+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:40:50+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:40:50+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:40:50+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:40:50+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:40:51+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:41:50+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:41:51+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:41:51+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:42:39+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:42:40+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:42:40+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:42:40+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:44:04+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:44:05+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:44:05+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:44:05+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:44:05+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:44:06+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:44:06+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:44:36+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:44:37+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:44:37+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:44:37+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:44:37+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:44:37+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:44:38+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:44:38+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:44:38+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:44:38+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:44:38+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:44:39+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:44:46+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:45:02+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:45:02+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:45:02+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:45:02+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:45:03+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:45:03+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:45:03+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:45:03+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:45:03+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:45:04+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:45:04+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:45:04+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:45:04+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:45:04+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:45:07+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:45:07+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:45:07+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'root'@'localhost' (using password: NO)
[ 2012-05-02T16:45:16+08:00 ] /index.php/User/index | ERR: (ThinkException) Access denied for user 'test1'@'localhost' (using password: YES)
[ 2012-05-02T16:47:01+08:00 ] /index.php/User/index | ERR: (ThinkException) 模板不存在[./cityosweb//Tpl/default/User/index.html]
[ 2012-05-02T16:47:02+08:00 ] /index.php/User/index | ERR: (ThinkException) 模板不存在[./cityosweb//Tpl/default/User/index.html]
[ 2012-05-02T16:47:12+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002964s ]
[ 2012-05-02T16:47:12+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000186s ]
[ 2012-05-02T16:47:13+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002272s ]
[ 2012-05-02T16:47:13+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000234s ]
[ 2012-05-02T16:47:13+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002266s ]
[ 2012-05-02T16:47:13+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000194s ]
[ 2012-05-02T16:47:13+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002222s ]
[ 2012-05-02T16:47:13+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000227s ]
[ 2012-05-02T16:47:42+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002111s ]
[ 2012-05-02T16:47:42+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000189s ]
[ 2012-05-02T16:49:25+08:00 ] /index.php/User/info | SQL: SHOW COLUMNS FROM `think_info` [ RunTime:0.001661s ]
[ 2012-05-02T17:15:33+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002437s ]
[ 2012-05-02T17:15:33+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000203s ]
[ 2012-05-02T17:15:38+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002284s ]
[ 2012-05-02T17:15:38+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000197s ]
[ 2012-05-02T17:15:38+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002360s ]
[ 2012-05-02T17:15:38+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000214s ]
[ 2012-05-02T17:15:39+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002336s ]
[ 2012-05-02T17:15:39+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000236s ]
[ 2012-05-02T17:15:39+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002171s ]
[ 2012-05-02T17:15:39+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000189s ]
[ 2012-05-02T17:15:39+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002208s ]
[ 2012-05-02T17:15:39+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000200s ]
[ 2012-05-02T17:15:49+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002290s ]
[ 2012-05-02T17:15:49+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000204s ]
[ 2012-05-02T17:15:49+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002280s ]
[ 2012-05-02T17:15:49+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000199s ]
[ 2012-05-02T17:15:49+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002170s ]
[ 2012-05-02T17:15:49+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000194s ]
[ 2012-05-02T17:15:49+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002325s ]
[ 2012-05-02T17:15:49+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000197s ]
[ 2012-05-02T17:15:49+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002169s ]
[ 2012-05-02T17:15:49+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000170s ]
[ 2012-05-02T17:15:49+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002223s ]
[ 2012-05-02T17:15:49+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000197s ]
[ 2012-05-02T17:15:50+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002241s ]
[ 2012-05-02T17:15:50+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000220s ]
[ 2012-05-02T17:15:50+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002071s ]
[ 2012-05-02T17:15:50+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000192s ]
[ 2012-05-02T17:16:00+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002678s ]
[ 2012-05-02T17:16:00+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000182s ]
[ 2012-05-02T17:16:01+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002122s ]
[ 2012-05-02T17:16:01+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000181s ]
[ 2012-05-02T17:16:01+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002309s ]
[ 2012-05-02T17:16:01+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000198s ]
[ 2012-05-02T17:16:01+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002261s ]
[ 2012-05-02T17:16:01+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000194s ]
[ 2012-05-02T17:16:01+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002667s ]
[ 2012-05-02T17:16:01+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000171s ]
[ 2012-05-02T17:16:01+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002216s ]
[ 2012-05-02T17:16:01+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000223s ]
[ 2012-05-02T17:16:15+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002214s ]
[ 2012-05-02T17:16:15+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000215s ]
[ 2012-05-02T17:16:15+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002206s ]
[ 2012-05-02T17:16:15+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000194s ]
[ 2012-05-02T17:16:15+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002409s ]
[ 2012-05-02T17:16:15+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000204s ]
[ 2012-05-02T17:16:15+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002156s ]
[ 2012-05-02T17:16:15+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000188s ]
[ 2012-05-02T17:16:15+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002151s ]
[ 2012-05-02T17:16:15+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000214s ]
[ 2012-05-02T17:16:16+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002425s ]
[ 2012-05-02T17:16:16+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000264s ]
[ 2012-05-02T17:16:16+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002218s ]
[ 2012-05-02T17:16:16+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000372s ]
[ 2012-05-02T17:16:16+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002979s ]
[ 2012-05-02T17:16:16+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000180s ]
[ 2012-05-02T17:16:16+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002257s ]
[ 2012-05-02T17:16:16+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000193s ]
[ 2012-05-02T17:16:33+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.003612s ]
[ 2012-05-02T17:16:33+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000174s ]
[ 2012-05-02T17:16:34+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002191s ]
[ 2012-05-02T17:16:34+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000215s ]
[ 2012-05-02T17:16:34+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002209s ]
[ 2012-05-02T17:16:34+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000196s ]
[ 2012-05-02T17:16:34+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002226s ]
[ 2012-05-02T17:16:34+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000194s ]
[ 2012-05-02T17:16:35+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002504s ]
[ 2012-05-02T17:16:35+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000215s ]
[ 2012-05-02T17:16:35+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002233s ]
[ 2012-05-02T17:16:35+08:00 ] /index.php/User/index | SQL: SELECT * FROM `think_user` ORDER BY id desc LIMIT 6  [ RunTime:0.000197s ]
[ 2012-05-02T17:16:35+08:00 ] /index.php/User/index | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.002252s ]
